,Population,Area (km2),GDP per Cap,Gender Ratio %,Gender Gap,Suicide per 100k,Suicide 5-14 years,Suicide 15-49 years,Suicide  50-69 years,Suicide 70+ years,Unemployment (%),Divorce Rate per 100k,GINI,Christian,Muslim,Irreligion,Hindu,Buddhist,Folk religion,Other religion,Jewish,Hunger (rate),Urbanization (rate),Democracy (value),Holiday (Paid Days),Fertility (per woman),Air Quality (Value),Homicide per 100k,Prison (per 100k),Alchool (per cap),Drugs Usage (per cap),Congestion (Per capita),Power Distance,Individualism,Masculinity,Uncertainity Avoidance,Long Term Orientation,Net Migration,Mortality,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old","Age dependency ratio, young","Current health expenditure per capita, PPP (current international $)","Fertility rate, total (births per woman)","Immunization, BCG (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, Hib3 (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Immunization, measles second dose (% of children by the nationally recommended age)","Immunization, Pol3 (% of one-year-old children)","Labor force, female (% of total labor force)_x","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000)_x","Mortality rate, under-5, female (per 1,000)","Mortality rate, under-5, male (per 1,000)",Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,Number of deaths ages 5-9 years,Number of infant deaths,"Number of infant deaths, female","Number of infant deaths, male",Number of maternal deaths,Number of neonatal deaths,Number of stillbirths,Number of under-five deaths,"Number of under-five deaths, female","Number of under-five deaths, male","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)","Stillbirth rate (per 1,000 total births)","Survival to age 65, female (% of cohort)","Tuberculosis case detection rate (%, all forms)",Duration of compulsory education (years),"Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, gender parity index (GPI)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, primary and lower secondary, both sexes (%)","Gross enrolment ratio, primary and lower secondary, female (%)","Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)","Gross enrolment ratio, primary and lower secondary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)","Gross intake ratio to Grade 1 of primary education, male (%)","Gross outbound enrolment ratio, all regions, both sexes (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)_y","Labor force, total","Mortality rate, under-5 (per 1,000)_y","Net enrolment rate, lower secondary, both sexes (%)","New entrants to Grade 1 of primary education, percentage female (%)",Official entrance age to compulsory education (years),Official entrance age to early childhood education (years),Official entrance age to lower secondary education (years),Official entrance age to pre-primary education (years),Official entrance age to primary education (years),Official entrance age to upper secondary education (years),Percentage of enrolment in lower secondary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),Percentage of enrolment in upper secondary education in private institutions (%),Percentage of students in lower secondary education who are female (%),Percentage of students in lower secondary general education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Percentage of students in upper secondary education who are female (%),Percentage of students in upper secondary general education who are female (%),"Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, gender parity index (GPI)","Gross enrolment ratio, pre-primary, male (%)","Outbound mobility ratio, all regions, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of students in pre-primary education who are female (%),Percentage of students in tertiary education who are female (%),Percentage of students in early childhood education who are female (%),"Gross enrolment ratio, early childhood education, both sexes (%)",Language_African (other),Language_Arabic,Language_Asia (other),Language_English,Language_Europe (other),Language_French,Language_Portuguese,Religion_Buddhist,Religion_Christian,Religion_Hindu,Religion_Mixed,Religion_Muslim,Region_Central Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa
30,76245000.0,2267050.0,507.598,50.13,0.6493612903225806,6.643680229,0.505,8.005,26.2,47.78,3.71,17.86,42.1,95.8,15.0,1.8,0.05,0.0,0.7,0.1,0.0,27.79767441860465,45.6,1.13,12.0,6.2,32.1,13.55,29.0,2.6,0.51,249.65333333333334,67.75,22.75,44.0,55.0,18.5,0.0,10.16,5.953505912000001,91.22492523,37.65184784,6.016,73.0,57.0,57.0,57.0,57.0,62.34946236580645,58.33333333,48.37035476,61.528999999999996,58.518,227.85766669999998,276.6943333,69.83333333,63.4,76.0,28.5,90.76666667,83.63333333,97.5,21125.66667,32248.33333,28334.0,33021.33333,232528.3333,104179.3333,128349.0,16000.0,96856.0,97582.0,299096.6667,135942.3333,163154.3333,10.16666667,18.93333333,13.1,20.1,27.88337186,61.836339,57.0,65.07591691222221,61.18888888888889,10.0,62.1405769688372,60.241274767441865,0.9337741472790698,63.827010175348825,89.95916100047619,87.58915449904761,0.9481025476190474,92.18703095619047,104.21707175177781,101.33151875777774,0.9464788111111113,107.0427676251111,47.754787072162166,34.147598359999996,115.18093657714287,111.85831979666666,0.9472256745714285,118.42754732690476,2.29196,8.129307995,48.9816153,2070244.8,52.475,37.835118076923074,47.88061887714285,6.0,3.0,12.0,3.0,6.0,16.0,18.24843998368293,15.47290127771429,21.801962805555558,25.837685694771434,47.24086392627907,47.37744205681818,47.867801984888885,46.25405988297297,46.9687082575,44.885698662162156,45.42169716659092,33.561783921675,33.57076746982501,1.0180346833249998,33.550075837174994,18.094089999999998,43.11924794162162,49.7229143835,39.92631,49.671473551111106,33.321973505714276,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
31,4856000.0,341500.0,1916.0279999999998,50.11,0.6493612903225806,9.176410771,0.59,10.075,31.465,58.735,10.02,17.86,48.9,85.9,2.0,9.0,0.0,0.0,2.8,1.1,0.0,27.79767441860465,67.8,3.11,26.0,4.59,33.68916666666667,9.32,27.0,7.8,0.56,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-2.6,7.18,4.720442219,75.89081028,184.8206062,4.524,81.4,75.0,75.0,75.0,74.4,62.34946236580645,75.0,48.965600099999996,64.9114,62.2374,239.2114,275.4296,37.38,33.54,41.1,20.42,52.24,47.76,56.46,499.8,597.4,973.6,659.6,6282.8,2779.4,3503.4,680.0,3463.4,2652.8,8716.0,3931.8,4784.2,4.18,5.94,4.66,11.48,15.379888000000001,64.16216624,53.8,65.07591691222221,61.18888888888889,10.0,62.1405769688372,60.241274767441865,0.9337741472790698,63.827010175348825,89.95916100047619,87.58915449904761,0.9481025476190474,92.18703095619047,104.21707175177781,101.33151875777774,0.9464788111111113,107.0427676251111,47.754787072162166,34.147598359999996,115.18093657714287,111.85831979666666,0.9472256745714285,118.42754732690476,2.29196,8.129307995,48.9816153,2070244.8,52.475,37.835118076923074,47.88061887714285,6.0,3.0,12.0,3.0,6.0,16.0,18.24843998368293,15.47290127771429,21.801962805555558,25.837685694771434,47.24086392627907,47.37744205681818,47.867801984888885,46.25405988297297,46.9687082575,44.885698662162156,45.42169716659092,33.561783921675,33.57076746982501,1.0180346833249998,33.550075837174994,18.094089999999998,43.11924794162162,49.7229143835,39.92631,49.671473551111106,33.321973505714276,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
33,777000.0,1861.000061,1329.79,49.57,0.6493612903225806,5.980690187,0.545,5.625,17.81,40.76,4.34,17.86,45.3,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,27.79767441860465,29.4,3.15,25.0,4.42,33.68916666666667,7.7,27.0,0.9,0.5,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-2.7,7.49,5.100195307,70.24034196,121.05687720000002,4.383,94.0,91.0,91.0,91.0,90.0,62.34946236580645,92.0,41.67242768,65.3195,61.9095,200.649,251.378,53.35,48.35,58.05,32.25,70.7,65.1,76.0,51.0,60.5,89.0,137.5,1369.0,606.0,763.0,73.5,839.5,690.0,1805.0,811.0,994.0,2.75,3.7,6.6,6.05,25.83674309,66.87465,59.0,67.27444755,52.0,6.0,65.79244,67.2552,1.044655,64.37740500000001,87.01005,86.82162,0.99564,87.192185,99.47711,98.32954000000001,0.97778,100.585245,57.489575,45.467890000000004,93.47321,94.22386999999999,1.01442,92.74945,8.45703,7.958551484,41.85944855,211207.8,71.15,43.37044,49.417615000000005,6.0,3.0,12.0,3.0,6.0,16.0,48.64921,18.707179999999997,53.686525,64.17321,50.26303,50.41445,48.556005,50.73166,50.86891,51.717475,51.82627,21.112865,21.46782,1.0336,20.770795,7.8856432290625005,48.441825,49.90169,42.83980065666667,49.90169,21.112865,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
38,914000.0,23180.0,2985.26,47.14,0.6493612903225806,5.435239433,0.535,5.305,18.58,42.245,5.86,17.86,44.6,2.3,96.9,0.2,0.0,0.0,0.3,0.0,0.2,30.9,41.24615384615384,2.77,35.0,2.91,33.68916666666667,6.48,66.0,0.5,0.52,249.65333333333334,67.75,22.75,44.0,55.0,18.5,1.4,7.84,6.625720697999999,46.92048463,146.69876100000002,2.912,92.0,84.0,84.0,84.0,74.0,82.0,84.0,39.51351703,66.086,62.398999999999994,228.30700000000002,275.191,54.3,49.4,58.9,33.5,65.3,59.7,70.7,102.0,212.0,315.0,160.0,1128.0,504.0,624.0,52.0,701.0,650.0,1362.0,611.0,751.0,5.6,11.7,8.9,17.9,30.081335600000003,68.22366099999999,80.0,70.445639,80.0,10.0,54.956024,55.360884,1.012586,54.630002000000005,63.802404,64.90835799999999,1.0322719999999999,62.893224,70.939374,72.588146,1.0441639999999999,69.5973,49.230076000000004,41.634572,67.102482,67.461878,1.01325,66.874832,1.207193378351351,26.912918599999998,39.658225,399064.6,62.25,41.4148925,46.597202,6.0,4.0,11.0,4.0,6.0,15.0,8.897428,12.508532,9.950747999999999,11.80368,45.271386,45.271386,46.36988,44.850978000000005,45.25288,44.110634000000005,45.210332,6.992746,7.057028,1.028014,6.944675999999999,7.8856432290625005,86.124638,48.155786,42.83980065666667,48.155786,6.992746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
46,100835000.0,1000000.0,751.04,50.01,0.6198,4.99546041,0.65,5.56,20.495,53.11,4.97,17.86,35.0,54.0,42.6,0.06,0.0,0.0,2.6,0.0,1.0,28.9,21.7,3.44,25.0,4.57,20.1,7.56,127.0,2.9,0.49,249.65333333333334,64.0,27.0,41.0,52.0,25.0,0.8,7.02,6.32093766,75.38430198,66.04214732,4.4045,71.5,66.75,66.25,66.25,56.75,62.34946236580645,73.0,46.32728092,67.56325,63.794,191.415,243.15825,40.425,34.8,45.875,30.15,57.5,51.2,63.55,14249.0,21594.5,19074.5,19610.5,138238.75,58358.0,79880.75,14666.666669999999,104352.75,92761.0,194525.5,84939.0,109586.5,5.325,8.8,6.85,9.1,26.06692899,69.9659577,68.5,69.9659577,68.5,8.0,43.14386,41.4276,0.9248649999999999,44.826305,78.88455,75.51003,0.9187200000000001,82.19005,100.97149,96.0853,0.90851,105.76165,34.93947,17.54446,141.51953999999998,129.21098,0.84144,153.55911,1.207193378351351,15.94671696,46.36539482,49874226.4,59.2,33.790565,45.14692,7.0,4.0,13.0,4.0,7.0,17.0,4.86011,4.954330000000001,6.61975,15.07528,47.521295,47.521295,47.10823,48.45785,47.5309,49.00181,47.46889,29.437040000000003,28.6452,0.9482299999999999,30.2091,7.8856432290625005,18.223110000000002,48.03955,42.83980065666667,48.03955,29.437040000000003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49,1948000.0,257670.0,7444.714,49.08,0.6493612903225806,9.260464602,0.56,8.7,30.155,52.55,20.0,17.86,38.0,76.5,11.2,5.6,0.0,0.0,6.0,0.7,0.0,15.8,90.1,3.61,34.0,4.06,33.68916666666667,8.04,241.0,11.5,0.57,249.65333333333334,67.75,22.75,44.0,55.0,18.5,11.2,7.45,6.020881408999999,61.45118026,513.2421264999999,4.02,93.0,75.0,75.0,75.0,63.5,62.34946236580645,72.75,40.2022271,67.56625,63.684,204.5415,249.20575,33.925,29.9,37.725,21.45,46.375,41.8,50.7,303.25,276.75,310.5,289.0,2187.25,951.75,1235.5,170.0,1402.0,946.75,2942.75,1307.75,1635.0,7.425,7.6,5.9,8.375,14.26436895,70.3086288,51.5,70.3086288,51.5,10.0,62.1405769688372,60.241274767441865,0.9337741472790698,63.827010175348825,89.95916100047619,87.58915449904761,0.9481025476190474,92.18703095619047,104.21707175177781,101.33151875777774,0.9464788111111113,107.0427676251111,47.754787072162166,34.147598359999996,115.18093657714287,111.85831979666666,0.9472256745714285,118.42754732690476,1.207193378351351,51.94560343,40.19159261,680525.6,47.475,37.835118076923074,47.88061887714285,6.0,3.0,11.0,3.0,6.0,15.0,18.24843998368293,15.47290127771429,21.801962805555558,25.837685694771434,47.24086392627907,47.37744205681818,47.867801984888885,46.25405988297297,46.9687082575,44.885698662162156,45.42169716659092,33.561783921675,33.57076746982501,1.0180346833249998,33.550075837174994,7.8856432290625005,43.11924794162162,49.7229143835,42.83980065666667,49.671473551111106,33.321973505714276,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
52,27849000.0,227540.0,2021.12,49.35,0.6811,6.340163039,0.43,6.445,21.63,46.785,2.15,17.86,43.5,74.9,17.8,4.2,0.0,0.0,4.9,0.2,0.0,14.0,57.3,6.63,28.0,4.04,30.3,2.1,52.0,2.7,0.62,249.65333333333334,77.0,20.0,46.0,54.0,16.0,-0.4,7.66,5.144863708,64.1933832,160.0495504,3.95525,97.0,94.25,94.25,94.25,91.25,76.0,93.75,46.42332848,64.308,62.27425,219.5425,259.5535,36.825,32.675,40.725,24.75,51.2,46.05,56.075,3253.5,4738.75,4274.5,4750.0,31544.5,13649.75,17894.75,2700.0,21441.0,20112.25,43586.5,19110.75,24475.75,4.95,7.925,6.525,7.975,22.70042813,65.70530525,32.0,65.70530525,32.0,11.0,85.70899399999999,85.716296,1.000364,85.701798,99.510348,99.869546,1.00721,99.165772,105.797124,106.309964,1.00962,105.304854,68.342174,51.132504,103.5401775,104.02484749999999,1.009285,103.0748925,0.50679,32.88866688,46.43803506,12309510.2,51.225,48.49135,49.21349,4.0,3.1382978723404253,12.0,4.0,6.0,15.0,21.913218,26.054745,16.454968,7.367456,48.927132,48.927132,49.215236,48.272366,48.82091,47.169304,48.61654,117.8067175,119.06756750000001,1.02115,116.59604499999999,3.217976667,27.8919825,49.468806,41.00343,49.494366,55.2240875,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,11432000.0,245720.0,881.248,52.11,0.6493612903225806,6.427897607999999,0.39,6.925,25.9,55.365,4.53,17.86,33.7,10.9,84.4,1.8,0.0,0.0,2.7,0.0,0.0,27.4,36.5,3.14,33.0,4.93,33.68916666666667,8.82,28.0,1.3,0.45,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-5.4,9.34,5.508803722000001,84.41820247,102.4984411,4.816,72.75,47.0,46.5,46.5,47.0,62.34946236580645,47.75,54.45746187,60.84925,59.7665,240.68900000000002,267.36400000000003,66.875,60.525,72.95,31.275,104.35,98.05,110.375,2102.75,3986.0,4391.5,4765.75,29038.25,13011.0,16027.25,2766.666667,13828.5,11557.25,44836.0,20831.25,24004.75,6.65,14.3,13.5,18.9,25.46072516,61.0741449,62.75,61.0741449,62.75,6.0,62.1405769688372,60.241274767441865,0.9337741472790698,63.827010175348825,89.95916100047619,87.58915449904761,0.9481025476190474,92.18703095619047,91.50917,82.36128000000001,0.81931,100.52476999999999,47.754787072162166,34.147598359999996,115.0017,106.52288,0.86336,123.3816,1.207193378351351,12.0,54.4268723,4165368.6,104.125,37.835118076923074,46.04187,7.0,2.0,13.0,4.0,7.0,17.0,18.24843998368293,30.63966,21.801962805555558,25.837685694771434,47.24086392627907,39.640955,44.67386,46.25405988297297,38.6253,44.885698662162156,36.26095,33.561783921675,33.57076746982501,1.0180346833249998,33.550075837174994,7.8856432290625005,43.11924794162162,49.7229143835,42.83980065666667,48.403945,33.321973505714276,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
54,2086000.0,10120.0,694.794,50.39,0.6493612903225806,5.57860785,0.35,6.11,22.05,46.925,9.42,17.86,35.9,4.5,95.1,0.0,0.0,0.0,0.1,0.0,0.0,21.8,62.6,4.33,21.0,5.39,33.68916666666667,9.13,31.0,3.8,0.49,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-1.6,8.33,5.746038461294119,72.87495398666665,227.51729276836733,4.295001960764706,84.75966666659998,77.72712418313726,77.6339869282353,77.63888888901961,75.52745098039216,62.34946236580645,77.42156862745098,43.059729483431376,64.75064836607844,60.873446732156864,225.18017418431373,284.50474215294116,48.53111111098039,43.7759477127451,53.04307189549021,27.154901960980396,68.89617647117646,63.71434640509804,73.82016339862746,4108.507843190785,5721.58333326804,6125.53692805098,6918.376143724844,49178.50686200647,21721.399018966666,27457.107843261372,4352.866013196079,28124.145098045687,21972.67352932686,69916.4732033196,31748.988888294116,38167.48431326137,5.981535947764705,10.136111110901961,8.553333333333335,13.70843137235294,20.827480818117653,65.41619590156863,61.326797385490195,65.07591691222221,61.18888888888889,9.0,62.9176,65.49303499999999,1.0854875,60.366859999999996,84.4657725,87.768315,1.08041,81.2122425,93.8297075,97.48868,1.080135,90.23353,47.754787072162166,34.147598359999996,105.36424,108.881725,1.0684049999999998,101.913915,1.207193378351351,18.27881815,43.89613261,730083.4,61.525,36.45128,51.172075,7.0,2.0,13.0,3.0,7.0,16.0,21.1693425,28.826777500000002,21.801962805555558,25.837685694771434,51.7975575,51.7975575,51.4935425,46.25405988297297,51.806934999999996,44.885698662162156,51.8082875,38.631865000000005,39.766725,1.059915,37.519434999999994,7.8856432290625005,71.9923525,50.954767499999996,42.83980065666667,49.671473551111106,33.321973505714276,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
60,10696000.0,27560.0,787.938,50.64,0.6493612903225806,7.093064775,0.465,9.36,15.31,21.91,14.05,17.86,41.1,86.9,0.1,10.6,0.0,0.0,2.2,0.3,0.0,34.7,57.1,4.57,27.0,3.1,33.68916666666667,6.68,80.0,5.8,0.63,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-2.9,8.89,7.797223946,55.0706303,149.6633352,3.015,83.0,64.0,64.0,64.0,69.0,29.66666667,64.0,47.32122133,65.2425,60.93525,206.5635,268.1145,51.3,46.05,56.275,26.475,67.575,61.7,73.125,1151.0,1647.0,2540.5,1705.0,13866.5,6080.25,7786.25,1300.0,7206.0,5683.25,18305.75,8164.0,10141.75,4.85,7.3,6.875,12.15,20.44933523,66.70683845,74.25,66.70683845,74.25,6.0,62.1405769688372,60.241274767441865,0.9337741472790698,63.827010175348825,89.95916100047619,87.58915449904761,0.9481025476190474,92.18703095619047,104.21707175177781,101.33151875777774,0.9464788111111113,107.0427676251111,47.754787072162166,34.147598359999996,115.18093657714287,111.85831979666666,0.9472256745714285,118.42754732690476,0.993646667,17.30750808,47.32236736,4871939.4,67.7,37.835118076923074,47.88061887714285,6.0,3.1382978723404253,12.0,3.0,6.0,15.0,18.24843998368293,15.47290127771429,21.801962805555558,25.837685694771434,47.24086392627907,47.37744205681818,47.867801984888885,46.25405988297297,46.9687082575,44.885698662162156,45.42169716659092,33.561783921675,33.57076746982501,1.0180346833249998,33.550075837174994,7.8856432290625005,43.11924794162162,49.7229143835,42.83980065666667,49.671473551111106,33.321973505714276,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
74,47878000.0,569140.0,1568.858,50.33,0.6803,6.324111747999999,0.54,6.6,25.255,56.875,11.59,17.86,40.8,84.8,9.7,2.5,0.1,0.0,1.7,1.2,0.0,25.2,28.0,5.18,28.0,3.77,33.68916666666667,4.93,102.0,3.4,0.48,277.72,64.0,27.0,41.0,52.0,25.0,-0.2,5.93,3.879357629,71.0755911,158.26648459999998,3.623,92.5,88.0,88.0,88.25,92.5,35.0,86.0,48.733004799999996,67.94,63.24675,182.68975,259.7975,34.125,30.625,37.45,22.1,47.1,43.025,51.025,5905.5,7592.25,9457.0,8028.0,49901.5,22096.75,27804.75,5100.0,32532.75,29495.0,68961.75,31064.75,37897.0,4.7,6.9,5.8,10.15,19.64235016,69.72094399999999,51.25,69.72094399999999,51.25,12.0,91.81477,92.18236999999999,1.007975,91.451865,100.731145,100.87586,1.0028549999999998,100.588725,103.43345500000001,103.51585,1.001585,103.352455,47.754787072162166,34.147598359999996,94.57478499999999,92.75244,0.9625100000000001,96.365535,0.299836667,17.00498502,48.79363927,22388894.4,43.7,37.835118076923074,48.608165,6.0,3.0,12.0,3.0,6.0,14.0,13.276055,15.47290127771429,21.801962805555558,25.837685694771434,49.880445,49.880445,49.624005,46.25405988297297,48.85948,44.885698662162156,48.000040000000006,75.44706,74.69999,0.9806,76.181975,2.82803,32.766415,49.09472,41.78600667,49.09472,75.44706,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79,6741000.0,230800.0,2388.95,49.85,0.6993,7.890041411,0.45,11.375,11.73,17.2,0.65,17.86,36.4,1.5,0.0,0.9,0.0,66.0,30.7,0.7,0.0,25.7,36.3,2.14,15.0,2.8,23.1,7.01,130.0,10.4,0.67,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-3.5,6.69,6.263402765,52.67716284,152.8065719,2.738,80.0,71.66666667,71.66666667,71.66666667,72.66666667,57.0,71.0,49.05489608,68.82,65.251,166.646,212.364,40.0,35.36666667,44.4,23.53333333,50.73333333,45.6,55.56666667,762.6666667000001,744.0,1092.0,641.3333332999999,6624.333333,2859.0,3765.333333,340.0,3928.666667,3000.0,8408.333333,3691.0,4717.333333,5.233333333,5.233333333,4.133333333,7.8,17.6726827,72.81991867,45.33333333,65.07591691222221,61.18888888888889,6.0,78.0109925,75.5148025,0.938865,80.4378425,95.03219250000001,92.60127750000001,0.951,97.3868825,107.9989375,105.66051499999999,0.95845,110.25767250000001,66.1515225,50.2246075,104.3168675,102.36362249999999,0.963875,106.19932250000001,0.69648,21.86014503,49.04519365,3660549.2,50.375,58.320145,48.155175,6.0,3.1382978723404253,11.0,3.0,6.0,15.0,3.061676667,5.52706,2.7880566669999998,2.20082,47.711999999999996,47.7325025,48.06777,47.398984999999996,47.375095,46.74693,46.598385,41.07414,41.69238,1.030535,40.479195000000004,4.121253333,18.004952499999998,49.790675,49.92275,49.726755,21.9418775,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
81,4472000.0,96320.0,684.582,49.83,0.6493612903225806,7.160035643,0.38,7.76,30.35,70.08,2.27,17.86,35.3,85.9,20.0,1.4,0.0,0.0,0.5,0.1,0.0,34.9,52.1,5.45,21.0,4.54,33.68916666666667,3.23,50.0,5.8,0.51,249.65333333333334,67.75,22.75,44.0,55.0,18.5,1.2,8.21,5.823043744,75.46385926,120.3624293,4.42575,90.75,83.0,83.0,83.0,83.0,62.34946236580645,83.0,47.31601555,64.42,61.63075,213.52475,253.14,64.725,58.625,70.45,32.975,88.65,82.075,94.8,929.5,1965.5,875.25,1153.25,9955.5,4396.5,5559.0,1033.333333,5155.25,3960.75,13542.75,6106.75,7436.0,8.0,19.65,8.9,10.725,24.68042095,65.88286435,49.5,65.88286435,49.5,6.0,48.80862667,46.00312333,0.891453333,51.53113333,77.32233667,75.08619667,0.9470299999999999,79.48399333,89.97070333,88.02331333,0.961156667,91.84983000000001,37.9035,29.949579999999997,96.469025,96.491935,1.00061,96.4469,1.207193378351351,16.10119538,47.34341683,2099559.4,74.825,9.982439999999999,49.063075,6.0,3.0,12.0,3.0,6.0,15.0,56.24414333,43.36885667,58.36831,64.69804,46.28711,46.28711,48.08483,42.85374,47.323275,41.84019,46.71285,139.1172967,138.5010533,0.993766667,139.7102,7.8856432290625005,40.92596667,48.84716333,42.83980065666667,48.84716333,139.1172967,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
84,2059000.0,30360.0,1145.042,50.85,0.753,27.66374454,0.19,36.465,57.22,86.29,26.98,17.86,44.9,96.7,0.1,3.1,0.0,0.0,0.1,0.0,0.0,23.2,29.0,6.54,22.0,3.22,33.68916666666667,41.25,92.0,5.0,0.77,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-4.7,15.75,7.822323849,53.18956554,255.99206549999997,3.1766666669999997,95.66666667,85.66666667,85.66666667,85.66666667,91.0,82.0,86.33333333,45.309869299999995,55.80466667,49.466,448.32,551.589,70.9,63.76666667,77.76666667,43.46666667,89.8,82.06666667,97.2,165.66666669999998,474.0,778.3333332999999,238.66666669999998,3990.333333,1773.6666670000002,2216.666667,320.0,2471.666667,1666.333333,5076.0,2293.0,2783.0,3.733333333,10.9,5.4,18.73333333,28.47083548,45.11951713,51.0,44.876506299999996,50.5,7.0,71.34966333,81.61883,1.33628,61.097409999999996,104.14741670000001,105.17718329999998,1.0200466670000001,103.11279329999999,118.40909669999999,115.3745467,0.949853333,121.46641329999999,60.403119999999994,43.524440000000006,119.51989329999999,113.33112,0.9012899999999999,125.74174,1.3964166669999998,27.12,45.29118511,951017.6,86.275,33.246375,47.53615,6.0,3.0,13.0,3.0,6.0,16.0,1.28706,4.116116667,1.9983400000000002,3.65941,57.15545667,57.15479667,48.90102333,57.25520667,57.21276333,57.52508,57.37298333,39.14128,39.764990000000004,1.03247,38.518425,13.119620000000001,24.302825,50.77987,60.60256667,50.77987,39.14128,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,24234000.0,581800.0,501.642,50.15,0.7016,6.10464604,0.6,7.25,24.665,49.975,1.8,17.86,42.6,85.3,3.0,6.9,0.05,0.0,4.5,0.1,0.0,41.5,38.5,5.64,35.0,4.24,33.68916666666667,7.69,93.0,1.9,0.49,249.65333333333334,67.75,22.75,44.0,55.0,18.5,-0.1,6.47,5.196026511,73.5464769,87.04162343,4.158,70.0,73.75,73.75,73.75,59.75,62.34946236580645,73.25,48.83205352,67.70175,64.54325,186.832,237.43075,39.075,34.925,42.975,21.175,55.075,50.225,59.75,4834.75,6485.75,5894.75,7784.75,32079.0,14156.25,17922.75,2866.666667,17666.0,14240.5,44683.75,20078.0,24605.75,7.725,11.5,11.25,12.3,16.76534801,70.50095725,52.5,70.50095725,52.5,5.0,47.656355,48.3884525,1.03162,46.9289275,103.7967233,104.11108,1.00615,103.48598670000001,144.5575567,144.76823000000002,1.00294,144.35003999999998,37.562765,23.0437625,168.6126367,170.19021999999998,1.01884,167.06162,0.18231,6.229211696,48.84387461,13025955.0,55.875,26.208365,50.044090000000004,6.0,3.0,11.0,3.0,6.0,15.0,39.457384999999995,18.97147333,41.775177500000005,48.6722875,50.634272499999994,50.6787075,49.73835,50.08207,50.4505875,48.4430475,49.72721,30.927442499999998,32.293225,1.0893125,29.5901975,3.67305,36.350722499999996,51.6199825,48.205585,51.6199825,30.927442499999998,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
