,Population,Area (km2),GDP per Cap,Gender Ratio %,Gender Gap,Suicide per 100k,Suicide 5-14 years,Suicide 15-49 years,Suicide  50-69 years,Suicide 70+ years,Unemployment (%),Divorce Rate per 100k,GINI,Christian,Muslim,Irreligion,Hindu,Buddhist,Folk religion,Other religion,Jewish,Hunger (rate),Urbanization (rate),Democracy (value),Holiday (Paid Days),Fertility (per woman),Air Quality (Value),Homicide per 100k,Prison (per 100k),Alchool (per cap),Drugs Usage (per cap),Antidepressants (per cap),Congestion (Per capita),Power Distance,Individualism,Masculinity,Uncertainity Avoidance,Long Term Orientation,Net Migration,Mortality,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old","Age dependency ratio, young","Current health expenditure per capita, PPP (current international $)","Fertility rate, total (births per woman)","Immunization, BCG (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, Hib3 (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Immunization, measles second dose (% of children by the nationally recommended age)","Immunization, Pol3 (% of one-year-old children)","Labor force, female (% of total labor force)_x","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000)_x","Mortality rate, under-5, female (per 1,000)","Mortality rate, under-5, male (per 1,000)",Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,Number of deaths ages 5-9 years,Number of infant deaths,"Number of infant deaths, female","Number of infant deaths, male",Number of maternal deaths,Number of neonatal deaths,Number of stillbirths,Number of under-five deaths,"Number of under-five deaths, female","Number of under-five deaths, male","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)","Stillbirth rate (per 1,000 total births)","Survival to age 65, female (% of cohort)","Tuberculosis case detection rate (%, all forms)",Duration of compulsory education (years),"Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, gender parity index (GPI)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, primary and lower secondary, both sexes (%)","Gross enrolment ratio, primary and lower secondary, female (%)","Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)","Gross enrolment ratio, primary and lower secondary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)","Gross intake ratio to Grade 1 of primary education, male (%)","Gross outbound enrolment ratio, all regions, both sexes (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)_y","Labor force, total","Mortality rate, under-5 (per 1,000)_y","Net enrolment rate, lower secondary, both sexes (%)","New entrants to Grade 1 of primary education, percentage female (%)",Official entrance age to compulsory education (years),Official entrance age to early childhood education (years),Official entrance age to lower secondary education (years),Official entrance age to pre-primary education (years),Official entrance age to primary education (years),Official entrance age to upper secondary education (years),Percentage of enrolment in lower secondary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),Percentage of enrolment in upper secondary education in private institutions (%),Percentage of students in lower secondary education who are female (%),Percentage of students in lower secondary general education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Percentage of students in upper secondary education who are female (%),Percentage of students in upper secondary general education who are female (%),"Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, gender parity index (GPI)","Gross enrolment ratio, pre-primary, male (%)","Outbound mobility ratio, all regions, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of students in pre-primary education who are female (%),Percentage of students in tertiary education who are female (%),Percentage of students in early childhood education who are female (%),"Gross enrolment ratio, early childhood education, both sexes (%)",Language_Arabic,Language_Asia (other),Language_English,Language_Europe (other),Language_French,Language_German,Language_Japanese,Language_Spanish,Religion_Atheist,Religion_Christian,Religion_Jewish,Religion_Mixed,Religion_Muslim,Region_Australia and New Zealand,Region_Eastern Asia,Region_Middle East and Northern Africa,Region_North America,Region_Northern Europe,Region_Southeastern Asia,Region_Southern Europe
3,9263000.0,71020.0,40878.542,29.6,0.6372,6.120097806,0.1,6.75,8.99,8.945,1.93,25.0,32.5,12.6,76.9,1.1,6.6,2.0,0.0,0.8,0.0,5.0,87.0,2.76,32.0,1.54,38.94,0.5,104.0,3.8,2.99,70.97894736842105,170.89,80.0,38.0,52.0,68.0,0.0,6.1,1.38,1.194387195,17.04374016,2501.397461,1.47325,96.25,98.5,98.75,98.75,99.0,99.0,98.25,16.9255796,78.92399999999999,76.8735,53.05525,76.85625,6.6,5.85,7.325,4.15,7.725,6.875,8.55,77.5,178.5,408.75,89.0,666.75,289.75,377.0,3.0,416.5,510.75,778.5,339.0,439.5,1.0,2.375,0.925,2.9,5.0387822689999995,88.6086459,87.0,88.6086459,87.0,6.0,100.67027,99.54720333,0.9781200000000001,101.7654967,106.0412633,104.98451000000001,0.9805866670000001,107.06497,109.53751000000001,108.5523133,0.9823966670000001,110.4915767,100.14560999999999,96.21558,93.469535,97.08431,0.98782,98.28109,2.302123333,93.59248291,17.05724723,6696648.0,7.725,86.84595667,48.686640000000004,6.0,2.5,11.0,4.0,6.0,15.0,67.95636667,76.52767667,64.991105,59.283,48.79586667,48.92185333,48.68929667,47.62984,47.827095,45.987255,46.239875,79.07127667,79.35669333,1.008176667,78.80887333,6.720363333,77.096485,49.30410333,52.38812333,49.831759999999996,35.87055,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,23932000.0,7692020.0,54619.268,50.17,0.7390000000000001,12.88929122,0.39,16.215,15.425,15.055,6.06,43.48,34.4,67.0,2.8,24.2,1.2,2.7,0.7,0.8,0.5,5.0,86.2,9.09,30.0,1.81,8.0,0.89,170.0,10.6,2.17,106.7,148.25,36.0,90.0,61.0,51.0,31.0,8.6,6.6,23.23244396,28.95249289,4621.493815,1.76175,81.8125,94.25,94.25,93.75,95.0,93.25,94.25,46.22623554,84.65,80.5,44.937,77.0495,3.175,2.9,3.45,2.3,3.775,3.4,4.075,133.0,446.0,664.5,125.75,1001.25,443.5,557.75,20.33333333,735.0,721.0,1183.5,522.0,661.5,0.45,1.5,0.4,2.0,2.270548314,93.38514495,87.0,93.38514495,87.0,10.0,121.37321329999999,113.82451329999999,0.88555,128.5292533,108.0277433,105.40061329999999,0.953696667,110.5165967,100.8944333,100.8940033,0.9999899999999999,100.8948533,153.49744669999998,216.45605330000004,100.06785481913043,100.74479934826088,1.0093838043913044,99.8035892726087,0.808976667,85.88185607,46.28820029,12990805.6,3.775,89.55654667,48.758613298750014,6.0,1.0,12.0,4.0,5.0,16.0,41.42156667,30.10878,40.71549667,39.93854667,45.63626333,48.55519667,48.63891667,45.39372333,49.486670000000004,45.13423,51.34341667,151.92425669999997,148.8848533,0.96225,154.80665,0.689296667,81.82218,47.70958333,57.59388333,47.81182667,71.75875333,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7,8679000.0,82522.99805,47753.454000000005,51.04,0.7437,16.65953141,0.285,13.02,21.775,37.12,5.72,35.29,29.7,80.4,5.4,13.5,0.0,0.2,0.0,0.1,0.2,5.0,58.7,8.29,38.0,1.49,12.17,0.97,98.0,11.6,0.91,60.5,80.52,11.0,55.0,79.0,70.0,0.0,6.3,9.6,28.30511909,21.24336346,5409.293131,1.5025,81.8125,88.75,88.75,88.75,95.25,86.25,88.75,46.60609086,83.975,79.225,43.42066667,81.36333333,2.95,2.7,3.25,2.175,3.6,3.25,3.975,38.75,122.0,190.5,29.0,254.75,112.0,142.75,4.0,188.0,198.0,308.0,135.0,173.0,0.475,1.35,0.375,1.75,2.2891243119999998,92.4905277,83.75,92.4905277,83.75,11.5,101.27916,100.71247,0.989153333,101.8192567,101.8594033,101.4256267,0.9917233329999999,102.27178,102.45833,102.16294,0.994386667,102.7386667,100.57974329999999,99.91593667,99.61533333,99.48291667,0.9974,99.74124667,3.5225966669999997,85.97748401,46.56588478,4554592.2,3.6,85.97296667,48.53028333,5.0,2.5,10.0,3.0,6.0,14.0,9.698416667,6.19854,10.30281667,10.88034333,48.53512333,48.53512333,48.52179,47.75804,49.91450333,47.01463333,54.17319667,103.71275329999999,103.77150999999999,1.00129,103.65616999999999,4.23686,29.19108,48.55784333,53.04249333,48.636359999999996,61.44059667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,11288000.0,30280.0,44177.335999999996,50.84,0.7684,19.31999433,0.28,18.825,27.855,29.525,8.48,53.85,27.4,64.25,5.9,29.0,0.0,0.2,0.2,0.0,0.3,5.0,98.1,7.64,30.0,1.7,12.52,1.7,95.0,12.1,0.82,79.0,146.77,65.0,75.0,54.0,94.0,0.0,4.7,9.8,28.64031044,26.40081517,4898.442057,1.6625,81.8125,98.25,97.25,97.25,96.0,85.0,98.25,46.00603138,83.8,79.075,50.92625,84.61075,3.0,2.65,3.375,2.15,3.725,3.25,4.15,57.0,146.75,267.5,54.5,376.5,160.25,216.25,6.666666667,269.75,369.0,468.25,200.25,268.0,0.45,1.15,0.4,1.95,2.9384086860000003,91.50297595,87.25,91.50297595,87.25,12.0,174.9693667,178.20590330000002,1.036563333,171.87455,120.83753329999999,121.59705670000001,1.012343333,120.11098670000001,103.4597167,103.4272933,0.9993833329999999,103.4907967,161.16991000000002,154.30584,97.97460667,98.64174,1.013423333,97.33663667,2.1263066669999997,86.97603044,46.04668455,5047408.6,3.85,85.02890667,49.224109999999996,6.0,3.0,12.0,3.0,6.0,14.0,58.22978333,54.13253667,58.57290667,58.76336,49.76576667,50.19308333,48.87138667,51.83646333,52.71422,53.003330000000005,55.46330333,116.08504669999999,115.84121,0.995913333,116.3184367,2.77032,52.87633,48.77601667,55.7333,48.77601667,116.08504669999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24,36027000.0,9093510.0,44712.888,50.41,0.7425,13.20727889,0.88,15.835,17.015,12.315,6.91,47.73,33.8,72.0,2.8,23.7,1.4,0.8,1.2,0.9,1.0,5.0,81.6,9.22,16.0,1.56,7.72,1.76,107.0,8.9,2.23,99.6,140.45,44.208333333333336,61.583333333333336,49.916666666666664,58.125,22.583333333333332,7.1,7.4,24.68454327,23.58563704,4796.712077,1.5253,81.8125,91.0,70.25,91.0,89.5,86.5,91.0,47.2174807,84.05,79.9,51.335,81.8535,4.45,4.15,4.75,3.45,5.15,4.75,5.475,224.0,718.5,1376.5,163.5,1727.25,782.5,944.75,40.33333333,1334.5,1089.0,1977.75,892.0,1085.75,0.6,1.7,0.4,2.775,2.8138633110000004,92.1345978,87.0,92.1345978,87.0,10.0,106.7835067,107.4495433,1.01194,106.15478329999999,103.20043000000001,103.4871333,1.005433333,102.92862,101.48421,101.5985233,1.002173333,101.3760133,112.2112233,117.16618329999999,100.06785481913043,100.74479934826088,1.0093838043913044,99.8035892726087,2.09025,90.72,47.24859703,20108578.0,5.15,99.92752,48.758613298750014,6.0,3.0,12.0,5.0,6.0,15.0,8.76843,6.214323332999999,7.886033332999999,7.164326667,48.84347333,48.84347333,48.79492667,48.84649667,49.04810333,48.84278667,49.22553667,97.8915864296,97.83576436839999,1.0006158666399998,97.961560572,3.134713333,47.59700942373077,48.5804622,56.080709999999996,48.56238791666667,81.52774055791666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,8297000.0,39516.000980000004,81503.132,50.51,0.7736,13.65543657,0.255,10.75,19.51,28.4,4.8,40.0,32.7,81.3,5.5,11.9,0.4,0.4,0.0,0.1,0.3,5.0,73.9,9.03,27.0,1.54,10.89,0.59,81.0,11.5,1.01,70.97894736842105,93.85,34.0,68.0,70.0,58.0,0.0,9.9,8.2,27.415857300000003,22.22550537,7916.176595,1.53,81.8125,96.0,69.0,95.0,94.5,88.5,96.0,46.560917100000005,85.5,81.5,36.19,60.244,3.7,3.4,4.025,2.9,4.2,3.825,4.575,31.75,97.5,145.25,27.0,321.0,143.25,177.75,4.666666667,253.25,196.5,362.75,161.0,201.75,0.4,1.1,0.3,1.45,2.25882209,93.897469,87.0,93.897469,87.0,11.0,105.8084767,105.4401233,0.9932333329999999,106.15822,105.0572533,104.73656,0.994066667,105.36171000000002,104.6679967,104.37217,0.994513333,104.94883670000002,102.1755067,99.6721,99.07176333,99.99606,1.01831,98.19508,2.65734,88.76663034,46.59383766,4911583.6,4.225,86.35237333,49.13019667,5.0,5.0,13.0,5.0,7.0,16.0,8.69024,5.5587800000000005,12.03695333,14.48906667,48.52883,48.52883,48.55431667,47.76011667,51.27335,47.19728333,56.98963333,104.51344,103.98397,0.99019,105.0152967,4.54483,4.930216667,48.41865,49.70621,48.41865,104.51344,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,81787000.0,349360.0,44297.185999999994,50.82,0.7583,14.51733515,0.245,11.375,18.735,28.415,4.62,40.0,31.9,68.7,5.8,24.7,0.0,0.3,0.0,0.1,0.3,5.0,77.5,8.68,30.0,1.5,11.01,0.95,77.0,13.4,0.89,56.5,106.2,35.0,67.0,66.0,65.0,31.0,4.8,11.3,32.6916507,20.53471381,5614.307943,1.56,81.8125,93.0,87.0,92.0,97.0,93.0,93.0,46.34108718,83.325,78.55,49.248000000000005,89.65066667,3.3,3.0,3.55,2.3,3.9,3.55,4.2,320.75,964.25,1414.5,280.0,2461.75,1096.0,1365.75,42.66666667,1751.75,2025.0,2900.75,1292.0,1608.75,0.4,1.15,0.4,1.575,2.659648846,92.08605395,87.0,92.08605395,87.0,13.0,97.87525,96.61330333,0.975393333,99.05927333,99.74015333,98.97209000000001,0.98521,100.4622033,102.7891233,102.81742,1.00052,102.7625633,98.68130667,100.16046999999999,104.18763670000001,104.0158067,0.99679,104.3500833,2.713543333,86.47240695,46.33760523,43180685.2,3.775,84.25846667,48.50374667,6.0,2.5,10.0,3.0,6.0,16.0,10.13268333,4.94324,9.424306667,8.159930000000001,47.81175333,48.2768,48.559459999999994,47.05021,49.41191667,45.69220333,53.04275333,109.26177,108.80775,0.9919433329999999,109.69169,3.92179,64.70149667,48.43717667,48.23308333,48.50217333,73.53374667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,5689000.0,41990.0,57254.54,50.27,0.7779,11.78907823,0.095,9.79,17.935,22.35,6.17,55.56,28.7,83.5,4.1,11.8,0.4,0.2,0.0,0.0,0.0,5.0,88.1,9.22,36.0,1.71,9.6,1.01,63.0,10.4,0.88,77.0,87.98,18.0,74.0,16.0,23.0,0.0,3.8,9.2,30.48698702,25.96712905,5242.808919,1.745,81.8125,95.5,90.9047619047619,95.5,94.25,85.75,95.5,47.29502345,82.875,79.025,51.5245,82.6855,3.425,2.975,3.875,3.2,4.025,3.425,4.525,22.5,68.5,112.0,20.0,205.5,86.75,118.75,2.0,192.75,124.25,239.5,100.0,139.5,0.325,1.0,0.3,1.425,2.0542968740000003,91.05303405,87.0,91.05303405,87.0,10.0,118.1874233,118.08231,0.9983700000000001,118.2905967,106.5864733,106.17904329999999,0.992576667,106.9738933,101.5097867,100.96220670000001,0.989536667,102.0307033,129.4829433,140.11852,97.56004333,97.56781333,1.00017,97.55368,1.333396667,97.01047889,47.30957427,2996709.6,4.25,92.42103667,48.49508333,6.0,2.5,13.0,3.0,6.0,16.0,29.08941333,16.17655667,14.49888667,2.912723333,48.72639333,48.72639333,48.47027333,49.31588333,50.99116333,49.78213333,54.02321667,95.81526667,95.57635667,0.995206667,96.04024,1.641003333,19.68250333,48.35944333,56.62181999999999,48.42525667,79.40436667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44,46672000.0,499563.9844,28071.827999999998,50.9,0.7266,8.297691623,0.125,6.895,11.24,17.065,22.06,56.76,34.7,78.6,2.1,19.0,0.04,0.0,0.04,0.02,0.1,5.0,80.8,8.29,36.0,1.33,9.74,0.62,124.0,10.0,1.45,75.5,107.31,57.0,51.0,42.0,86.0,0.0,-2.2,9.1,28.72486934,22.290252300000002,3318.731038,1.31,81.8125,96.25,96.25,96.25,97.0,94.0,96.25,46.24948563,86.1,80.475,38.172,75.7675,2.675,2.45,2.925,1.875,3.225,2.95,3.5,191.75,392.0,603.5,180.75,1109.5,489.0,620.5,14.66666667,766.5,934.0,1346.5,594.0,752.5,0.4,0.9,0.375,1.325,2.288521074,94.2643592,90.25,94.2643592,90.25,10.0,123.80155330000001,121.78528670000001,0.968796667,125.7099067,110.4689233,110.45161,0.9997233329999999,110.4853767,104.4294833,105.29724329999999,1.016236667,103.61568670000001,125.71853999999999,127.6153233,95.68999667,95.96019333,1.005493333,95.43728333,1.67544,82.49010282,46.25153488,23054863.6,3.15,94.17116667,48.45833,6.0,2.5,12.0,3.0,6.0,15.0,31.85097,31.49257667,29.11873,26.49852333,47.82736333,47.92720667,48.79838667,48.76528667,49.42782667,49.66490667,51.62105667,92.16876333,92.37266,1.0043,91.97794333,1.9242400000000002,32.34349667,48.45669667,53.241690000000006,48.34165,66.55254667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
47,5481000.0,303910.0,46318.574,50.78,0.8421,15.37707396,0.305,17.3,20.11,18.05,9.38,55.56,27.4,81.6,0.8,17.6,0.0,0.0,0.0,0.0,0.0,5.0,85.5,9.25,36.0,1.65,5.63,1.63,53.0,10.7,0.93,67.6,90.83,33.0,63.0,26.0,59.0,0.0,3.0,9.6,33.50953442,25.96300001,4155.913981000001,1.53,81.8125,92.25,90.9047619047619,92.25,94.75,90.0,92.25,48.07741932,84.45,78.825,43.85125,92.1415,2.0,1.8,2.15,1.4,2.425,2.2,2.65,25.5,94.75,179.75,22.5,107.25,47.5,59.75,2.0,74.0,108.25,132.75,58.5,74.25,0.4,1.575,0.375,2.65,2.028546102,92.81061190000001,87.25,92.81061190000001,87.25,9.75,101.8061467,101.56353670000001,0.995353333,102.03768000000001,100.84572,100.58829329999999,0.995016667,101.09192,100.37809,100.1139633,0.994863333,100.6309767,152.0487667,200.57504330000003,98.72584667,98.48291667,0.995216667,98.95841,2.980316667,87.62116809,48.05915913,2716358.0,1.925,96.49845667,48.78302667,6.25,1.0,13.0,3.0,7.0,16.0,4.95341,1.748763333,14.76598667,19.57473667,48.710370000000005,48.710370000000005,48.784440000000004,51.20330333,51.80808,52.42502667,57.1166,82.21621333,82.14339,0.9982700000000001,82.28579,3.40096,10.77774667,48.8238,53.3372,48.81838333,69.45628,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
