,Population,Area (km2),GDP per Cap,Gender Ratio %,Gender Gap,Suicide per 100k,Suicide 5-14 years,Suicide 15-49 years,Suicide  50-69 years,Suicide 70+ years,Unemployment (%),Divorce Rate per 100k,GINI,Christian,Muslim,Irreligion,Hindu,Buddhist,Folk religion,Other religion,Jewish,Hunger (rate),Urbanization (rate),Democracy (value),Holiday (Paid Days),Fertility (per woman),Air Quality (Value),Homicide per 100k,Prison (per 100k),Alchool (per cap),Drugs Usage (per cap),Antidepressants (per cap),Congestion (Per capita),Power Distance,Individualism,Masculinity,Uncertainity Avoidance,Long Term Orientation,Net Migration,Mortality,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old","Age dependency ratio, young","Current health expenditure per capita, PPP (current international $)","Fertility rate, total (births per woman)","Immunization, BCG (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, Hib3 (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Immunization, measles second dose (% of children by the nationally recommended age)","Immunization, Pol3 (% of one-year-old children)","Labor force, female (% of total labor force)_x","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000)_x","Mortality rate, under-5, female (per 1,000)","Mortality rate, under-5, male (per 1,000)",Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,Number of deaths ages 5-9 years,Number of infant deaths,"Number of infant deaths, female","Number of infant deaths, male",Number of maternal deaths,Number of neonatal deaths,Number of stillbirths,Number of under-five deaths,"Number of under-five deaths, female","Number of under-five deaths, male","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)","Stillbirth rate (per 1,000 total births)","Survival to age 65, female (% of cohort)","Tuberculosis case detection rate (%, all forms)",Duration of compulsory education (years),"Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, gender parity index (GPI)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, primary and lower secondary, both sexes (%)","Gross enrolment ratio, primary and lower secondary, female (%)","Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)","Gross enrolment ratio, primary and lower secondary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)","Gross intake ratio to Grade 1 of primary education, male (%)","Gross outbound enrolment ratio, all regions, both sexes (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)_y","Labor force, total","Mortality rate, under-5 (per 1,000)_y","Net enrolment rate, lower secondary, both sexes (%)","New entrants to Grade 1 of primary education, percentage female (%)",Official entrance age to compulsory education (years),Official entrance age to early childhood education (years),Official entrance age to lower secondary education (years),Official entrance age to pre-primary education (years),Official entrance age to primary education (years),Official entrance age to upper secondary education (years),Percentage of enrolment in lower secondary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),Percentage of enrolment in upper secondary education in private institutions (%),Percentage of students in lower secondary education who are female (%),Percentage of students in lower secondary general education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Percentage of students in upper secondary education who are female (%),Percentage of students in upper secondary general education who are female (%),"Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, gender parity index (GPI)","Gross enrolment ratio, pre-primary, male (%)","Outbound mobility ratio, all regions, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of students in pre-primary education who are female (%),Percentage of students in tertiary education who are female (%),Percentage of students in early childhood education who are female (%),"Gross enrolment ratio, early childhood education, both sexes (%)",Language_Arabic,Language_Asia (other),Language_Chinese,Language_English,Language_Europe (other),Language_French,Language_Hindi,Language_Persian,Language_Portuguese,Language_Russian,Language_Spanish,Religion_Atheist,Religion_Buddhist,Religion_Christian,Religion_Folk Religion,Religion_Hindu,Religion_Mixed,Religion_Muslim,Region_Central Asia,Region_Eastern Asia,Region_Eastern Europe,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_Northern Europe,Region_Southeastern Asia,Region_Southern Asia,Region_Southern Europe,Region_Sub-Saharan Africa
2,2891000.0,27400.0,4649.024,49.09,0.6412,5.885342479,0.645,7.0,6.335,10.01,17.08,24.36,33.2,18.0,80.3,1.4,0.0,0.0,0.0,0.2,0.0,7.0,62.1,5.89,32.0,1.68,24.26054545454545,2.29,177.0,7.5,0.51,45.959999999999994,151.56307692307695,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,-9.4,7.37,19.17683445,26.49505832,1155.3369587394056,1.64775,99.0,98.75,98.75,98.75,95.75,97.5,98.75,41.46669102,80.139,76.459,50.276,95.95325,8.45,7.55,9.275,6.55,9.475,8.65,10.25,43.5,90.0,109.5,34.5,293.5,125.25,168.25,5.0,227.25,137.75,330.75,144.75,186.0,1.15,1.975,1.05,2.175,3.9556875239999996,91.14182535,87.0,91.14182535,87.0,9.0,97.9961325,99.02029499999999,1.019915,97.103365,102.19925,103.6537275,1.0269925,100.9314725,106.28421499999999,108.20132749999999,1.0341850000000001,104.62454,95.950425,93.535885,110.2219175,111.8049,1.0275325000000002,108.83846499999999,7.132776667000001,67.15447263,41.46994894,1309404.6,9.175,87.96091,47.2873825,6.0,1.0,11.0,3.0,6.0,15.0,6.0298025,6.899875,8.79378,11.6065,47.3293325,47.3293325,47.2339775,47.028122499999995,49.52916,46.653957500000004,52.792872499999994,84.6048325,85.6346425,1.0229925,83.6902325,12.03995667,7.6264725,47.7254925,58.1536875,48.593909430149246,53.589452018593754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4,43075000.0,2736690.0,12572.252,51.27,0.7195,11.30154506,0.79,14.305,13.895,20.125,7.15,26.81918032786885,41.4,85.2,1.0,12.2,0.0,0.05,0.8,0.3,0.5,5.0,92.1,7.02,25.0,2.3,14.6,5.32,230.0,9.8,0.99,45.959999999999994,172.79,49.0,46.0,56.0,86.0,0.0,0.1,7.64,17.04711664,39.00455918,1743.9627280000002,2.28125,94.0,89.5,89.5,89.5,90.5,90.75,87.0,42.23335198,79.6515,72.847,80.779,149.626,9.45,8.425,10.45,6.35,10.625,9.475,11.725,822.25,2537.5,3476.25,659.0,7130.5,3110.75,4019.75,300.0,4800.5,3961.75,8005.5,3506.75,4498.75,1.15,3.65,0.9,4.925,5.216126715,86.81761230000001,87.0,86.81761230000001,87.0,14.0,129.75169,129.63081,0.99824,129.86838999999998,116.92101670000001,116.81311670000001,0.9981899999999999,117.0251,110.59468329999999,110.48985,0.9981399999999999,110.6957733,108.04746670000002,86.04337667,106.0508467,105.7132767,0.993766667,106.37628670000001,0.240323333,71.10231727,42.37906343,20079792.6,10.675,90.74873333,48.92819667,4.0,2.392857142857143,12.0,3.0,6.0,15.0,24.44245667,26.39460333,26.63229333,29.98016333,49.0734,49.0734,49.04582667,50.34503,50.34503,52.28920333,52.28920333,75.36969333,75.92955667,1.014696667,74.8301,0.27589,31.49080333,49.44281667,61.60412333,49.36903,40.02139333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2926000.0,28470.0,3991.37,52.99,0.6634,10.15635363,0.295,8.415,14.53,35.0,18.26,16.67,34.4,98.5,0.0,1.3,0.0,0.0,0.0,0.1,0.0,7.8,63.3,5.54,36.0,1.74,25.51,1.69,76.0,5.5,0.5,45.959999999999994,151.56307692307695,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,-2.1,9.82,16.11374066,29.68099128,922.2329509,1.74675,99.0,93.5,93.5,93.5,96.25,96.75,95.0,46.3530262,78.044,71.06825,72.025,173.78675,11.9,10.575,13.175,7.25,13.375,11.9,14.725,34.75,87.5,129.75,42.5,506.75,212.0,294.75,11.33333333,307.25,580.0,569.25,238.5,330.75,1.0,2.5,1.0,2.95,13.53839536,87.81363815,80.0,87.81363815,80.0,12.0,92.01710333,93.05000333,1.021113333,91.12481667,92.85378333,93.48925,1.012846667,92.30198,94.08008000000001,94.41919,1.0067325,93.784785,84.578285,79.06531,95.49958000000001,95.729175,1.0046549999999999,95.29774499999999,3.3235900000000003,62.73109727,46.31073115,1311081.8,13.375,89.47398000000001,46.838032500000004,6.0,3.0,10.0,3.0,6.0,15.0,1.86165,2.1795875,2.3898650000000004,3.43664,46.87983333,46.87983333,46.779595,47.410205,47.96185333,48.692605,51.205690000000004,47.7418825,49.945365,1.09018,45.801685,6.677176667,2.9111974999999997,48.9762375,55.34831750000001,48.9762375,47.7418825,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,9623000.0,82670.0,4612.314,50.24,0.6582,4.307680876,0.27,4.935,6.565,10.56,4.96,15.46,26.6,3.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,7.4,56.4,2.75,40.0,1.94,24.26054545454545,2.2,235.0,0.8,0.48,45.959999999999994,162.23,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,0.2,5.7,8.379065512,32.68081132,1173.387532,1.83,97.5,95.75,95.75,95.75,97.5,97.25,97.25,48.8231123,75.14875,69.9685,89.35700000000001,154.03625,21.25,19.025,23.35,12.775,23.875,21.45,26.175,190.75,372.25,575.5,253.75,3692.0,1543.25,2148.75,46.0,2219.0,1695.0,4154.0,1739.0,2415.0,1.5,2.725,1.7,3.425,9.697541344,83.69750645,80.0,83.69750645,80.0,10.0,95.1841175,94.30111,0.9824950000000001,95.957025,99.2544325,98.7441675,0.9903975,99.69961500000001,104.0123575,103.927255,0.99877,104.08923,94.48008,84.55838,100.52323249999999,100.7513175,1.0042200000000001,100.32695,5.373963333,78.49999887,48.80723721,5015563.4,23.8,87.9794125,46.2786475,5.0,1.0,10.0,3.0,6.0,15.0,0.63041,0.624123333,12.89057,36.387170000000005,46.2430425,46.2430425,46.316465,46.73612,45.896555,47.4787,44.74211,30.576247499999997,30.594355,1.0032,30.5611575,20.53513667,1.830856667,46.384855,51.4820225,46.26437,19.01736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13,156256000.0,130170.0,1553.614,49.3,0.6848,5.984103676,1.6,8.275,6.6,11.055,4.43,26.81918032786885,32.4,0.2,90.0,0.05,9.1,0.5,0.4,0.02,0.0,25.8,38.2,5.88,21.0,2.12,83.3,2.37,52.0,0.0,0.51,45.959999999999994,271.69,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,-3.0,5.55,7.7394774,42.93549344,90.42112477,2.077,99.0,98.0,98.0,98.0,97.0,92.0,98.0,29.3824072,73.81,70.304,108.61575,148.7545,28.65,26.725,30.5,21.15,34.85,32.6,37.05,9175.75,19936.5,16361.25,10053.25,84874.25,38647.5,46226.75,5533.333333,62702.25,79248.25,103550.75,47239.75,56311.0,2.9,6.325,3.35,5.475,26.02782604,78.97820485,67.0,78.97820485,67.0,5.0,89.2112375,99.9884625,1.267255,78.886365,106.22131499999999,113.200635,1.1372950000000002,99.5335,115.7275,119.904855,1.073235,111.72213,69.8497,55.420869999999994,106.80233249999999,109.49440249999999,1.05302,104.2214475,0.393395,15.80666667,29.60352475,66509960.4,33.025,66.461955,50.228047499999995,6.0,3.0,11.0,3.0,6.0,14.0,96.4802425,22.650779999999997,94.12464,90.68340333,54.8339375,54.8339375,50.7158,52.17575,53.2646925,48.99185,51.2005975,37.607479999999995,38.2286325,1.0321725,37.0122625,2.184715,45.9450375,49.7273,40.38950333,49.7273,37.607479999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,7200000.0,108560.0,8418.322,51.36,0.7097,13.75630498,0.445,10.075,18.06,30.855,9.14,39.47,40.4,82.1,13.7,4.2,0.0,0.0,0.0,0.0,0.0,5.0,75.7,7.03,32.0,1.53,25.49,1.3,125.0,12.7,0.7,45.959999999999994,103.15,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,0.36315789473684235,15.3,31.61497992,22.15612036,1591.847127,1.5475,96.0,91.75,90.0,90.75,92.75,88.5,91.75,46.35337704,78.425,71.35,86.523,185.5803333,6.35,5.675,6.975,3.75,7.55,6.775,8.275,63.25,139.0,216.0,61.0,410.25,178.25,232.0,6.666666667,242.75,363.0,494.5,215.75,278.75,0.925,2.3,0.825,2.975,5.6022436739999995,86.52132515,80.5,86.52132515,80.5,11.0,88.85269667,86.91452333,0.9585899999999999,90.67736333,90.28645333,89.15902667,0.976073333,91.35013667,91.53842,91.11517667,0.99108,91.93845999999999,100.0442733,111.7389033,91.14188,90.87234333,0.994353333,91.39671,6.289665,61.16848993,46.31691592,3315018.0,7.6,78.99076333,48.488170000000004,5.0,3.0,11.0,3.0,7.0,15.0,2.866863333,1.101876667,2.947066667,3.008996667,47.43594333,47.13306667,48.3716,47.73979,50.47045667,47.99091,55.97727333,77.97286333,77.41479667,0.986123333,78.50150333,8.885935,1.504083333,48.29723667,54.07091,48.29723667,77.97286333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,1372000.0,778.0000305,23302.506,38.28,0.6334,5.037497253,0.115,6.25,5.865,8.25,1.21,26.81918032786885,36.69054054054053,14.5,70.3,1.9,9.8,2.5,0.0,0.2,0.6,9.972307692307693,89.5,2.55,44.0,2.06,46.8,0.52,234.0,1.9,1.72,45.959999999999994,151.56307692307695,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,6.4,2.35,3.051191817,25.90493899,2297.995605,2.0215,117.99898199852942,98.25,98.5,98.25,99.0,99.0,98.5,21.12668439,78.06825,76.12475,57.592,73.12899999999999,6.275,6.1,6.45,3.125,7.35,7.05,7.575,15.5,32.5,64.0,20.0,135.5,64.5,71.0,3.0,68.0,130.0,157.75,74.5,83.25,0.9,2.15,1.025,2.85,5.950489277999999,88.8942699,87.0,88.8942699,87.0,9.0,100.404155,101.57857750000001,1.0233275,99.3798975,100.61834250000001,101.11149250000001,1.00966,100.149755,100.717445,100.90531,1.0036025,100.5442,101.7041325,103.17128249999999,97.4854,96.944845,0.9896674999999999,98.0177175,6.39075,96.49996165,20.91657667,874147.8,7.35,89.0119825,49.135345,6.0,1.0,12.0,3.0,6.0,15.0,28.341045,36.284205,25.5511375,22.525042499999998,48.462422499999995,48.462422499999995,49.335405,48.880984999999995,51.7883925,49.3247675,55.973459999999996,54.8415075,54.90060749999999,1.0024125,54.797709999999995,13.99853667,100.0,49.05637,59.2617625,49.0045125,35.503165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16,3429000.0,51200.0,5452.4,50.97,0.6815857142857144,9.211011599999999,0.56,7.8,12.065,21.725,27.69,12.5,33.0,52.3,45.2,2.5,0.0,0.0,0.0,0.0,0.0,5.0,49.0,4.86,29.0,1.3,34.58,1.17,73.0,6.4,0.43,45.959999999999994,89.98,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,-14.5,10.31,22.19343132,21.4450204,1133.305908,1.28075,96.0,77.0,79.25,69.25,72.0,80.5,75.25,39.40012209,79.508,74.56225,62.793,122.928,5.3,4.8,5.75,4.45,6.15,5.525,6.75,23.5,69.25,102.75,19.75,153.5,67.25,86.25,3.0,126.75,81.25,179.5,78.25,101.25,0.7,1.65,0.525,2.425,2.843780377,89.50524815,80.0,89.50524815,80.0,9.0,99.1843317197059,99.33706500632353,1.004325343161765,99.13889554764705,100.99158467608694,100.93471535999998,0.9990153430144929,101.06250265753621,102.33499608885715,102.14784798071429,0.9965161333571428,102.527111111,95.19751480015384,88.95726457695653,100.86920431059703,100.71901520761193,0.9972798880895523,101.02089846447761,3.114431963479452,61.96716194,39.36411861,1333271.8,5.95,81.5826731864179,48.471215,6.0,1.0,11.0,3.0,6.0,15.0,1.2240375,1.62976,2.4295675,3.6103425000000002,48.60195,48.60195,48.55131,49.3190625,51.486415,50.01919,62.86063000000001,67.10876049850746,67.01113939074627,0.998696268686567,67.20278124432835,11.47563333,28.96653,47.917155,56.490215,47.85665,53.589452018593754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17,9439000.0,202988.0078,5945.374,53.47,0.6815857142857144,24.939050899999998,0.605,24.865,34.625,39.855,0.49,44.57,25.2,71.2,0.2,28.6,0.0,0.0,0.0,0.0,0.0,5.0,79.5,2.48,29.0,1.72,24.26054545454545,2.39,343.0,11.2,0.78,45.959999999999994,109.39,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,1.5,12.6,21.1135716,24.08778716,1105.702189,1.6115,97.75,97.75,97.75,24.0,98.0,98.25,98.25,49.45867681,79.125,69.0,82.4595,240.1435,2.8,2.475,3.125,1.45,3.7,3.25,4.175,67.75,159.75,342.75,74.5,318.75,136.0,182.75,3.0,167.0,246.0,423.5,179.25,244.25,0.75,1.825,0.7,3.075,2.169201452,87.57085959999999,80.0,87.57085959999999,80.0,9.0,99.4825625,99.658765,1.0035049999999999,99.31558000000001,100.0576375,100.12729250000001,1.001355,99.9917125,100.67320500000001,100.627935,0.9991525,100.71598,104.0544775,115.9323425,100.0804725,99.6722525,0.9923325000000001,100.465675,5.092496667,71.72743469,49.36332601,5086856.0,3.7,94.3194725,48.3442875,6.0,2.0,10.0,3.0,6.0,15.0,0.06688999999999999,0.0932025,0.47125,1.3670375,48.747254999999996,48.747254999999996,48.563415,48.2712675,49.932877500000004,47.217392499999995,54.47209,98.8109675,96.823185,0.9617025,100.6827275,5.737763332999999,0.0770275,47.5208025,54.38169250000001,47.6128675,88.721675,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,10870000.0,1083300.0,3312.882,49.74,0.7340000000000001,5.817375863,0.6,6.995,12.29,15.92,3.07,26.81918032786885,42.2,93.9,0.1,4.1,0.0,0.0,0.9,1.0,0.0,15.4,70.1,4.84,26.0,2.89,24.26054545454545,6.3,158.0,4.8,0.9,45.959999999999994,151.56307692307695,70.0909090909091,31.515151515151516,52.0,72.42424242424242,9.666666666666666,-1.1,6.89,11.37938408,51.81828375,481.17082719999996,2.8055,94.5,85.75,85.75,85.75,90.25,38.0,85.25,42.49140329,73.676,68.02625,146.472,215.56825,23.475,20.95,25.875,16.15,28.925,26.075,31.625,456.75,1096.75,1105.25,581.0,5792.0,2524.25,3267.75,400.0,3990.5,2401.75,7138.5,3139.25,3999.25,1.975,4.95,2.45,5.4,9.612219545,75.56534455,61.25,75.56534455,61.25,14.0,96.144165,93.437855,0.9462424999999999,98.74045749999999,96.81391500000001,95.5849125,0.9754299999999999,97.99199250000001,97.0354625,96.2938525,0.985115,97.7461725,90.702835,87.90966999999999,97.386465,97.11583,0.9945975,97.645585,1.77121,39.69735377,42.82469957,5333462.2,28.725,66.27728,48.7801675,4.0,4.0,12.0,4.0,6.0,14.0,10.253007499999999,10.0288825,11.716925,12.541567500000001,47.582845,47.582845,48.5597875,48.5112,47.582845,49.03152,53.17627294082191,73.02807,73.3042225,1.0074524999999999,72.76383,6.483244357328571,14.120232500000002,49.084672499999996,54.36608657942029,49.084672499999996,73.02807,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
